"Data Source","World Development Indicators",

"Last Updated Date","2025-12-19",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023","2024",
"Honduras","HND","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","540.018768788537","684.014910541603","741.44894815429","838.387398874274","1073.88620798893","1328.73446363105","1617.38460343469","1958.7037455146","2152.23523375187","2372.18211345372","2587.42253930427","2645.25477555617","2714.5663201945","2820.71404423524","3001.29671320439","3203.95918990724","3437.62296344903","3664.0882849454","3806.34706373843","3655.79701383106","3757.5464206245","3900.71136173338","4016.34609101801","4137.3268237781","4460.05742833175","4845.59566521125","5186.15897417161","5620.65455247733","5633.3832384519","5784.93081057111","5384.69831983038","6202.98078812037","6805.49358294554","7178.33906781522","7486.01869616445",
"Heavily indebted poor countries (HIPC)","HPC","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1077.8458119367","1101.02975416748","1085.93929234205","1088.88163087722","1084.62247591049","1132.35676715301","1183.95263695291","1245.33769965964","1271.02559481683","1298.15660291412","1332.576055614","1377.29679068979","1413.98010987038","1461.15287504923","1542.63917263365","1633.35145118714","1731.04997949925","1825.6845174818","1912.0168409815","1936.58194897343","2025.11690175445","2099.89528750531","2107.54135555838","2201.32387247335","2350.00965045835","2407.82253135236","2502.77278365873","2589.60012586335","2694.07640998235","2819.51203606082","2816.02947421959","3035.06077004993","3310.58112579977","3449.70857928077","3611.76258813976",
"Croatia","HRV","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9519.69915385777","7912.48949264394","7321.63137858523","6856.7164498192","7332.06122574822","8046.4752228294","8802.34648776525","9533.58913784242","9888.90637514599","9942.64166690801","10672.2559989535","11654.2135278182","12774.6695209679","13693.2885088903","14688.1029087513","15450.8372110774","17632.4997400078","19568.2526377465","21017.9803312283","20347.7082567103","20141.5182146666","21190.7925041094","21618.7671584093","22429.9398769869","22706.2369930385","23756.013493767","25802.1112606816","27887.4409143866","29788.5696424301","33063.2437319914","31594.0331577599","36930.2190219953","41958.2742274564","46267.6541108731","48816.9480032684",
"Haiti","HTI","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2202.2277471919","2272.76227185922","2157.59713304947","2048.24345327582","1806.82303582261","1989.01647380882","2069.61454132124","2121.84940075252","2152.00366307537","2200.58953485606","2228.50133637731","2229.84396723075","2247.97896614654","2330.91873933383","2322.19786798691","2427.44808551393","2503.65932681978","2647.4953861343","2724.45922826633","2855.15971385494","2694.91104137315","2858.19645979435","2830.19080559709","3042.4970687871","3075.73843837062","3025.83461728258","3253.47178641614","3339.38884653446","3196.97386370614","3236.97492504607","3103.18066312462","3145.00681057269","3275.40718126345","3291.73817887066","3193.67136419915",
"Hungary","HUN","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9163.03130754889","8346.85878117338","8278.72478650254","8435.74769087655","8881.9599693567","9216.10061620732","9384.08090965","9844.12936364422","10414.6008714942","10892.4856104468","11869.1315889398","13224.1365469596","14532.3075182088","15461.9324749926","16252.8306438012","17091.2761318193","18365.9171755018","19089.9902689528","20708.7615120316","20680.6724250531","21693.4020663431","22992.2184657584","23205.310668404","24591.6380503055","25796.2100959256","26944.9597666868","28178.9450366919","29728.0121568801","32258.2577892511","35627.2315520858","35583.5855675637","38887.1909527154","44012.2677274292","45367.5983545254","47637.1359877091",
"IBRD only","IBD","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2985.905216992","3096.85419361112","3181.49081516608","3298.70264363874","3424.79489392657","3597.07938092919","3807.72222857018","4014.53026094615","4049.45325247838","4208.0104905071","4503.80148462328","4723.57490425163","4955.41593399206","5291.06059504463","5797.05625790204","6346.35460494594","7085.5628740204","7836.14197058938","8453.81121702367","8686.57432400157","9370.88679838814","10087.6653347644","10711.626542129","11221.9070017277","11574.8632095778","11696.9900402083","12150.5127098336","12816.65872807","13717.0382181214","14534.9213580617","14582.3079344653","16457.4027147922","18303.9088626769","19805.4565401295","21078.259126891",
"IDA & IBRD total","IBT","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2674.53408905758","2769.03980823492","2839.03415403116","2930.49610854559","3028.17134540178","3169.9805331503","3345.12644859785","3513.8885434572","3543.89830958206","3671.36284586832","3912.53091477263","4094.15484980977","4287.864766122","4561.67588148671","4978.69754571016","5429.30257228346","6024.40921982966","6623.98713996501","7111.38987959047","7297.37062043397","7835.87018836444","8393.47178950318","8874.52077555284","9286.75016696904","9585.13488420188","9682.59529613692","10026.9976471729","10550.9359233657","11229.9577331186","11860.3988942996","11867.4050735589","13279.4101105238","14706.2132549209","15814.5475161152","16755.104865666",
"IDA total","IDA","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1450.33945014344","1492.18418255273","1519.64509081546","1528.35213339706","1535.16254654891","1581.27827827673","1645.06910123608","1695.36141309232","1729.81059524298","1767.93163308581","1839.6751466123","1914.73420633454","2006.47345670729","2101.06912999404","2252.49125475365","2412.95651797973","2579.31032204162","2742.50730058492","2870.27024901777","2966.3628219215","3112.43442656753","3245.47938209534","3356.2324374091","3530.45152345395","3728.38729615111","3818.71098310167","3917.10147164516","4111.12734168174","4252.99729813069","4462.59238622799","4471.41030039108","4760.44211866491","5219.70345539382","5459.15149707536","5710.14462861054",
"IDA blend","IDB","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2334.08176698672","2389.17520121489","2450.95509034258","2433.66255987048","2441.31361113244","2483.59201550514","2577.49039971748","2615.04144838826","2647.7698520501","2671.85803674352","2761.48225717204","2863.09526350627","3024.84897524291","3152.68431311383","3396.35606373847","3625.84097840182","3856.69923819362","4068.72658821366","4211.12326756159","4372.86557732255","4561.67459795496","4735.68182365158","4882.99438954339","5114.30069041268","5374.46541705095","5466.86233756788","5487.19711416762","5794.37026076309","5808.87282952886","6061.37099108251","6011.8848190365","6358.44134848704","6994.2427729342","7301.41287406727","7631.62285195617",
"Indonesia","IDN","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3043.94197509412","3305.36393308693","3538.4843126036","3792.59465726279","4095.99846606786","4451.00021287614","4807.0926728128","5037.22152387708","4355.77997397004","4385.93971371397","4639.03942639464","4848.55580110852","5076.16438159536","5352.50750391531","5700.04949535761","6134.1667301082","6583.35112358046","7096.38768916734","7569.25304691272","7868.14818333554","8353.45684733249","8936.99215549454","9530.29071136718","9866.01699250847","10064.677127417","10027.5372996025","10262.5951651871","10687.6409218443","11372.0971987612","11986.4701508376","11729.3674458448","12757.0746440204","14284.929293133","15415.7079259527","16448.2755179559",
"IDA only","IDX","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","985.252973945162","1017.3195953208","1025.03635575308","1047.98533923908","1054.05679161717","1102.08564120818","1149.12007189606","1205.96415149969","1240.67600241851","1286.06550558176","1347.31518134017","1406.62259828589","1459.98753021182","1536.44471018412","1636.85503488076","1759.07587864712","1889.84878602321","2024.89400817954","2142.47918007711","2200.27836723681","2320.49605368703","2429.49547456917","2519.69755296072","2661.99299068207","2826.55855979793","2917.54107406588","3063.83486696593","3198.1536881154","3414.26345136","3604.33416147901","3648.26068626252","3909.4907910926","4276.6465402745","4484.05730491521","4697.56142203105",
"Isle of Man","IMN","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"India","IND","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1211.98252596236","1239.05800550017","1308.60046648973","1374.10152892404","1466.60425541449","1578.67124418308","1694.73980804852","1758.85336185916","1852.40649050297","2006.27286702604","2090.85806894486","2199.53910446478","2277.06974775051","2461.48251610861","2681.86116841254","2936.80322011933","3220.62692939401","3508.06183171605","3633.36783240716","3886.58197693247","4206.45986002117","4454.70153200513","4819.64288218731","5014.3505659078","5191.59149903249","5425.03599091046","5800.48149366552","6144.71714444938","6714.96639877754","7150.92423452926","6966.27542785911","8050.01857452664","9207.12743040145","10323.4998734428","11159.9856476091",
"Not classified","INX","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Ireland","IRL","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","13733.7469940774","14389.2004353847","15105.7425428238","15801.0034916839","17000.1716116833","18931.5409243667","20473.9399851301","22632.0933592072","25092.3392282376","27041.3474221597","30209.4656208159","32576.9245748656","35222.028724352","36285.1087003511","38734.4439399148","40466.2343515711","44232.1017485574","46784.0861335365","44169.0943411644","41469.837900256","43216.9847302406","45525.7181239042","46726.2157665366","48838.7719825525","52640.7843918553","71607.4568294649","73012.8198720374","80450.3529336506","86299.3420216976","92022.59879983","97799.9225748607","116903.61243517","136104.445332458","124808.336474371","130797.489686919",
"Iran, Islamic Rep.","IRN","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7565.85440732493","8580.1797997108","8887.62824032412","8932.54883002324","8951.27311386769","9255.33507082465","9915.58939391696","10100.9716218982","10284.7044582579","10488.6701052403","11186.8999218792","11532.9987571459","12554.3307701588","13754.9065131458","14425.4169992792","15016.2676076876","15906.858138036","17383.7156564162","17548.6737761348","17614.6718696057","18627.815202271","19275.4376880063","17021.3716792921","16215.2119014642","16065.158186028","14273.5499061586","15194.7855803519","15719.416701551","15324.0674634637","13927.5128074328","15119.3058859964","15884.4276775963","17545.6246629429","18917.0914723132","19873.8860853805",
"Iraq","IRQ","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2694.03940918547","3546.96543470584","4509.04363347126","4559.9311313495","4597.62130801613","5034.47628349469","6019.88912578392","7964.05684933034","9194.47420287909","10627.9400727491","10719.6194208455","9682.37619485733","6068.45161808346","9289.7422464959","9457.04454256902","10223.1065322558","10783.1236406224","11657.3168702462","11687.0142083267","12186.1929623841","12912.0299790146","14402.0340893955","14668.5432764995","13168.245587417","9334.46604866315","9079.13531769496","10191.6616988639","12034.4011214944","12248.5917385964","10573.9304750715","12731.7535755129","14391.1292349806","14652.5212399212","14464.3186928173",
